"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","...8"
"PSMD10",3379.06130097954,0.338237732494536,0.108224124822321,3.12534504714032,0.00177596607931502,0.0373071274394775,"Up"
"PSMG4",850.161425403759,0.450062262298094,0.141680537682485,3.17659905629884,0.00149012891031548,0.034588553932995,"Up"
"RAD51C",1449.80132871862,0.430885617226512,0.136850678972551,3.1485822391348,0.00164064552206753,0.0360294194396829,"Up"
"RAPGEF6",564.912502865034,0.288776488329273,0.0879075446853771,3.28500232105002,0.00101981531541402,0.0290766920990994,"Up"
"RBM3",17896.517694399,0.271209013705111,0.0709289847768336,3.82366975304138,0.000131479995938387,0.0125125811304436,"Up"
"RBX1",2502.79866440422,0.494939391109577,0.164571017288078,3.00745173278716,0.00263447957259308,0.0430116328147191,"Up"
"RENBP",63.3017171001423,0.734062608521804,0.23621427899053,3.10761318773296,0.00188604746972986,0.0382868300643603,"Up"
"RHBDD2",4892.42303900449,0.837657421656499,0.225423667334485,3.71592491401348,0.000202461705368327,0.0157520205831012,"Up"
"RNF144B",535.330152842338,0.369809849482155,0.112664211917525,3.28240745830515,0.00102924762883999,0.0290766920990994,"Up"
"RPA2",2016.17439270745,0.176562452431878,0.0585867800543149,3.01369101132012,0.00258090516046599,0.0425225211013247,"Up"
"RPL21",40898.6863874001,1.08968784486926,0.374754269371779,2.90773964148817,0.00364051292818147,0.049484989573478,"Up"
"RPL3L",65.6740191953277,1.01433695746445,0.345634888359475,2.93470651148359,0.00333863306888551,0.0477345415698294,"Up"
"SAP18",7415.23648716586,0.251392259517035,0.07749994429267,3.24377342218054,0.00117957537053406,0.0313657552114161,"Up"
"SAT1",6203.83529438613,0.523146012232136,0.121468630841667,4.3068404460247,1.65602970809312e-05,0.0047052739467386,"Up"
"SBDS",2295.41458058564,0.231525212088356,0.0726616247228648,3.18634785516296,0.00144081247214096,0.0338175053982582,"Up"
"SDCBP2",53.2519119798491,0.786210789474143,0.256819609661849,3.06133472638377,0.0022035260489347,0.0395886949822616,"Up"
"SELENOK",2919.71597816646,0.486246616548677,0.123312809605795,3.94319631596347,8.04027857418868e-05,0.0107210564495641,"Up"
"SEM1",3144.00824590385,0.543648100553297,0.17578215383724,3.09273773637266,0.00198319314558033,0.0384861901059594,"Up"
"SERINC2",2961.38438067403,0.335217367723177,0.102953853273379,3.25599632325617,0.00112995214736076,0.0308266598816775,"Up"
"SGPP1",905.159639199653,0.325146829586816,0.0913367437911406,3.55986885552136,0.000371040042145846,0.0204982996092488,"Up"
"SHLD1",194.240293416255,0.482669330291355,0.146843844316019,3.28695651179367,0.00101276472550312,0.0290766920990994,"Up"
"SKP1",9906.10403557987,0.309942996113075,0.0954521199532422,3.24710437300819,0.00116585626656967,0.0312647923060513,"Up"
"SLC25A16",2498.98508868793,0.246336990291589,0.0833332743607811,2.95604597540598,0.00311610637552092,0.046479768943273,"Up"
"SLC25A42",654.650720471423,0.38449162080387,0.128889028667185,2.98312140901223,0.00285324787292932,0.0446593360010729,"Up"
"SLC35D2",254.149986928284,0.276212092498332,0.0951833438282283,2.90189524121778,0.00370912553648521,0.0498398915371638,"Up"
"SLC51A",533.120693894395,0.397626796792624,0.0877660488947425,4.53053090346469,5.88356472846085e-06,0.00231738905742252,"Up"
"SLC6A16",23.9050058617938,2.06868973796902,0.700571041053016,2.95286218919299,0.00314842484411688,0.0467540762387382,"Up"
"SMIM27",259.220478342368,0.68525766854047,0.186405618126577,3.67616424562457,0.0002367671172505,0.0168491405120037,"Up"
"SMIM4",1387.20339053489,0.939458048932061,0.27781812922602,3.38155775344582,0.000720760799184428,0.0263781305811247,"Up"
"SNCAIP",18.9725180147902,1.24426093687548,0.360303099196922,3.45337283983626,0.000553623245973339,0.0238968061378355,"Up"
"SNRPN",1666.05689936186,1.19394618883471,0.349271687373131,3.41838812591529,0.000629932082354555,0.0250260218951799,"Up"
"SNX17",4186.41272865156,0.196572745000696,0.0636093167831312,3.09031372984069,0.00199945174729669,0.0385337764876567,"Up"
"SPATA33",281.66369905512,0.713833193620204,0.212666042752088,3.35659226260368,0.000789093880896144,0.0267358582656317,"Up"
"SPATA6L",40.0710354660914,1.60884135924204,0.533649988412978,3.01478758394913,0.00257159287465238,0.0424245505132443,"Up"
"SQOR",960.95324764237,0.629938649130947,0.177545558013179,3.54803947888229,0.000388110043398789,0.0206587234767224,"Up"
"SRA1",1506.38278448097,0.273867566955658,0.0923762260017871,2.96469750723915,0.00302980684900801,0.0456790496709294,"Up"
"SRP14",14238.3291509479,0.208836150891787,0.0694535907041002,3.00684455295496,0.00263974711441052,0.0430418792109057,"Up"
"STMP1",2588.38839341449,0.366942665029526,0.119213722567606,3.07802371343144,0.00208378332679524,0.039151490094271,"Up"
"SULT1A1",1261.04091037461,0.512128931889315,0.144760731631106,3.53776142272046,0.000403534496659635,0.0206587234767224,"Up"
"SURF2",851.570607358705,0.354131059490072,0.109307416738076,3.23977155492244,0.00119625497868645,0.0314701229996594,"Up"
"TAMM41",375.623688845089,0.402671251762577,0.131188847960091,3.0694015384987,0.0021448809402204,0.0392712840514952,"Up"
"TARDBP",4175.2634142452,0.696279146895882,0.225066234078626,3.09366329314703,0.00197701721411587,0.0384861901059594,"Up"
"TEX19",16.2358692954915,2.69947022427364,0.78611111382561,3.43395504375541,0.000594842843502839,0.0246514714438557,"Up"
"THBS2",104.901174214358,0.457745882944024,0.137117798061059,3.33834038627275,0.00084280435699155,0.0272377079885167,"Up"
"TMA7",4440.7591131426,1.10412838420661,0.322536835065286,3.4232629088182,0.000618742015649013,0.0248363833287903,"Up"
"TMEM128",1047.27066831914,0.297670310688278,0.0955479485597304,3.11540242543453,0.00183694111469407,0.0380802727131645,"Up"
"TMEM14B",2885.580419573,0.718823570650766,0.187036850098833,3.84321897140017,0.000121431032799309,0.0121888701471769,"Up"
"TMEM173",200.487206719186,0.748089419718069,0.188274056571837,3.97340681631637,7.08518841917525e-05,0.0103356149378996,"Up"
"TMEM189",1449.86370073626,0.586525749868989,0.199320650364604,2.94262410240031,0.00325443314981253,0.047365906951775,"Up"
"TMEM42",523.744592591852,0.502807466801147,0.166530812508672,3.0193059123816,0.00253354567869429,0.0420168549135037,"Up"
"TNNC1",50.0063915028073,0.937428965742329,0.31460225713721,2.97972740015492,0.00288505001820942,0.0449011170285432,"Up"
"TRAPPC1",2531.09013156847,0.285063233272874,0.0604697116128797,4.71414904535706,2.42722955026645e-06,0.00135975013166341,"Up"
"TRAPPC4",2055.18711005649,0.326642334949571,0.107713982770341,3.03249704958003,0.00242539468373484,0.0408139847714205,"Up"
"TRNAU1AP",1065.39760079837,0.459267104360363,0.131391150158205,3.49541886045879,0.000473318338129418,0.0224274599014406,"Up"
"TSGA13",21.9842916478921,1.50601475941555,0.400181894109911,3.76332558164642,0.000167668681197742,0.0140886403854423,"Up"
"UBE2E3",5014.83261483049,0.353650631003276,0.106873621595363,3.30905443012162,0.000936116363091028,0.0287718298249345,"Up"
"ULBP2",229.305555887605,0.444981597762499,0.124145054037497,3.58436831183057,0.000337894993346639,0.0196259377702352,"Up"
"UPK3A",838.125515134248,0.942782355405196,0.304527875285015,3.09588195997763,0.00196228460462961,0.0384861901059594,"Up"
"UQCR11",2421.83715451501,0.924548067283116,0.294914278950629,3.13497220471272,0.0017187039544554,0.036654051847641,"Up"
"UQCRQ",11990.3629266843,0.547366510178233,0.177252742063579,3.08805665743607,0.0020147005614072,0.038709277249964,"Up"
"UROD",2203.69106786886,0.387486311744506,0.107007316567281,3.6211197904479,0.000293330648555494,0.0185639420753811,"Up"
"VAMP5",44.1914914085161,1.3589709407033,0.431703629886946,3.14792567544356,0.00164433497069347,0.0360294194396829,"Up"
"VKORC1",754.3413655389,0.901595419087125,0.293501775588195,3.07185677933387,0.00212731768085687,0.039151490094271,"Up"
"WRB",1150.82304276395,0.631364897551471,0.190743914390075,3.31001332110821,0.000932915312114276,0.0287493021855461,"Up"
"ZCCHC10",598.813236484192,0.32405446593567,0.110723655830297,2.92669586734327,0.00342583710900466,0.0478504329418418,"Up"
"ZCCHC17",1235.51042356119,0.224473448885015,0.0615820956464583,3.64510896436057,0.000267278531682554,0.0177423141270575,"Up"
"ZCRB1",3039.75400622579,0.31486597293902,0.105162483226389,2.99409031889435,0.00275264447024114,0.0440559975793247,"Up"
"ZMYND19",1345.4282777735,0.25968092482374,0.0712706969891714,3.64358615523565,0.000268865598085368,0.0177423141270575,"Up"
"ZNF226",604.361910908496,0.443542640825307,0.0937738486855656,4.72991827724332,2.24610233979963e-06,0.00135975013166341,"Up"
"ZNF500",657.720421255043,0.453635452746094,0.148174109298597,3.06150281512365,0.00220228921075794,0.0395886949822616,"Up"
"ZNF517",539.177202909252,0.320995544710834,0.107354477299641,2.99005270003682,0.00278929318998664,0.0443320688366255,"Up"
"ZNF684",126.177020564859,1.10518750009453,0.341193570865218,3.23918032010958,0.00119873761211652,0.0314701229996594,"Up"
"ZNF747",707.378201859128,0.418231068933021,0.122145642935353,3.42403592041653,0.000616984651032346,0.0248363833287903,"Up"
"ZNRD1",439.495168535764,0.886051675064684,0.295809118184518,2.99534943514482,0.00274130600478117,0.0440064960937915,"Up"
"SEP3",1136.2435857956,-0.503916824635394,0.106587164728098,-4.72774396355204,2.27028206792069e-06,0.00135975013166341,"Down"
"AARS2",492.315148972476,-0.370833755566545,0.0963824505281443,-3.84752362628774,0.000119317773753904,0.0121888701471769,"Down"
"ABCC4",7662.32882114594,-0.442141713514409,0.151921414617207,-2.91033173057574,0.00361045321471286,0.0491427130866533,"Down"
"ABL2",541.388657050489,-0.591530111924447,0.149421471732515,-3.95880260758888,7.53264587965514e-05,0.0105490520741304,"Down"
"AC107871",23.7532438621038,-1.4726503224826,0.310624236373139,-4.7409382464077,2.12730770990153e-06,0.00135975013166341,"Down"
"ACACA",5902.7788794388,-0.605776940799583,0.19104271727263,-3.17089784655388,0.00151968574429495,0.034722364701748,"Down"
"ACLY",10880.9386309062,-0.35883463062047,0.0983953810857738,-3.64686458511365,0.000265459729352326,0.0177423141270575,"Down"
"ACSL3",3668.22016430572,-0.352995820054416,0.0907085644557242,-3.89153793991213,9.96108088952675e-05,0.0114652809649249,"Down"
"ADAR",5709.76742031455,-0.315843513235219,0.0809662118329467,-3.90092985808553,9.58239143689185e-05,0.0112875197822977,"Down"
"ADRA2A",6361.78471308561,-0.845669129583387,0.279092744861702,-3.03006489832775,0.00244501194641935,0.0409255386091227,"Down"
"AKAP12",173.974733398567,-1.38823892358616,0.40389475727356,-3.4371303380051,0.000587912620587631,0.0246514714438557,"Down"
"ALDH1B1",2440.10912742533,-0.279312635644935,0.0899632626935148,-3.1047410607649,0.00190445668914721,0.0382868300643603,"Down"
"AMER1",305.830808492255,-0.576868620462421,0.174044400397254,-3.31449112494127,0.000918100943346138,0.0285722081232956,"Down"
"ANKH",5414.42511830627,-0.397710766668938,0.129506044645432,-3.07098226772201,0.00213355821353607,0.039151490094271,"Down"
"ANKRD13B",479.980475113624,-0.588660779390573,0.177469352108061,-3.31697147929035,0.000909989053343178,0.0285005064956079,"Down"
"ANKS1B",103.765168226384,-0.690726569598332,0.180075479266294,-3.83576138412989,0.000125175896783474,0.0122579227664666,"Down"
"ANXA6",2148.16102994451,-0.50365883657793,0.157406262926143,-3.19973822651677,0.00137552458089467,0.0329996584988851,"Down"
"AR",8264.87306549007,-0.426489796467302,0.137404781451809,-3.1038934159426,0.00190992121771592,0.0382868300643603,"Down"
"ARHGEF17",574.757418057951,-0.713392234935611,0.230786496927799,-3.09113507259827,0.0019939290811799,0.0384861901059594,"Down"
"ARNT2",832.338752795945,-0.492409276029587,0.164684574166026,-2.99001456890045,0.00278964141349365,0.0443320688366255,"Down"
"ASAP2",418.896806663087,-1.12310973001535,0.286878722045053,-3.91492865699175,9.04309433153035e-05,0.0109595347071739,"Down"
"ATG9A",565.141515056734,-0.75208525281181,0.247331364665044,-3.04080015824255,0.00235950379633689,0.0406794355199295,"Down"
"ATP13A2",1355.64129631146,-0.310498519764489,0.0961428926917954,-3.22955250327085,0.00123984113862123,0.031912392361064,"Down"
"ATP2C1",5896.83624659015,-0.357474642727672,0.115636978131948,-3.09135233817486,0.00199247054210428,0.0384861901059594,"Down"
"ATP8B2",581.869162513312,-0.296396878199604,0.0952614754725422,-3.11140339501708,0.00186200386806137,0.0382868300643603,"Down"
"ATRX",2336.83812296756,-0.30317506628112,0.0986675249840211,-3.0726935365027,0.00212136223853116,0.039151490094271,"Down"
"AVL9",1725.35647983687,-0.25187659416893,0.0633185828690525,-3.97792532233119,6.95191966840618e-05,0.0103356149378996,"Down"
"AZI2",501.513606239521,-0.41799634304317,0.136302825695385,-3.0666740833189,0.00216454726036419,0.0394008012739719,"Down"
"BBS9",264.711328669946,-0.335426760164314,0.113299895986077,-2.96052134245149,0.00307118841791108,0.0460606170062935,"Down"
"BCAS3",347.563987529568,-0.427759014476726,0.136665909809912,-3.12996134201788,0.00174829308840097,0.0369722920909493,"Down"
"BCL9",1557.39810735463,-0.480231886945222,0.141843068746961,-3.38565635379707,0.000710082448077655,0.0262660619147912,"Down"
"BICD2",800.604886639656,-0.408382221320312,0.134207198749457,-3.04292336868379,0.00234291988075505,0.0406794355199295,"Down"
"BMP6",45.9791043121375,-1.40010852436427,0.41860868902733,-3.34467143435921,0.000823800996596791,0.0268569234784888,"Down"
"BRPF3",982.98399883963,-0.256390875500521,0.0860597867533344,-2.97921811304729,0.00288984990195765,0.0449011170285432,"Down"
"BTBD9",785.802145065319,-0.462023413907411,0.142101097139877,-3.25137119421829,0.00114849802882093,0.0309309169984168,"Down"
"BTN3A2",182.486101381547,-0.612453753576046,0.159200823023071,-3.8470514281656,0.000119547882508629,0.0121888701471769,"Down"
"C2CD2",776.987683444058,-0.546148813442258,0.122366583621953,-4.46321861145984,8.07376045850245e-06,0.00299299049467544,"Down"
"CABIN1",1458.84092775272,-0.286826554193916,0.0895003439656063,-3.20475365216629,0.00135178123327708,0.0328282286401239,"Down"
"CADPS2",1045.51955289868,-0.636334133988087,0.196270878782107,-3.24212199963972,0.00118643221360678,0.0314701229996594,"Down"
"CAPN5",483.375683357812,-0.669177092886002,0.180298867498456,-3.71148805408737,0.000206044393509389,0.0159324143300143,"Down"
"CCDC88C",1752.72501726597,-0.313690340709161,0.0958097684558246,-3.27409559343415,0.00106000745358166,0.0295582609401398,"Down"
"CDC42SE1",2365.64056579302,-0.184304546116085,0.0621587322849224,-2.96506282128264,0.00302621125620805,0.0456790496709294,"Down"
"CDC5L",1324.61172408937,-0.22959106144597,0.0777296030847282,-2.95371457378609,0.00313974250848638,0.0467217409409237,"Down"
"CDK12",1527.82120206468,-0.414437217496551,0.103588180013537,-4.00081570544431,6.31245074051193e-05,0.00970269867480639,"Down"
"CHST3",280.12665830795,-0.612649464743809,0.192139838705477,-3.18856031560905,0.00142983177153396,0.0337358501217244,"Down"
"CHTF8",1844.58531851753,-0.3260956482732,0.0856216997362966,-3.80856312450619,0.00013977666546616,0.0127558228174403,"Down"
"COG5",785.251303398514,-0.418149327259022,0.136919425870667,-3.05398101547697,0.00225826371041153,0.0399763424241951,"Down"
"CREB1",1168.73137239522,-0.226208990084429,0.0769103998405973,-2.94120158721401,0.00326941688873558,0.0474743438544047,"Down"
"CSDE1",19629.0059902503,-0.179121506684648,0.0552012715749849,-3.24488008290409,0.0011750009341438,0.0313657552114161,"Down"
"CTIF",391.327562965638,-0.327655170705237,0.106682070779811,-3.07132368457215,0.00213111986116857,0.039151490094271,"Down"
"DCAF1",836.166253902857,-0.4776244793632,0.104353232897888,-4.57699743553288,4.71697240166282e-06,0.00205009379829511,"Down"
"DCHS1",14.5218870097769,-1.43552273539329,0.490542006062339,-2.92640124118313,0.00342908359361784,0.0478504329418418,"Down"
"DDX18",1507.71975646746,-0.3764927000351,0.0940852944535028,-4.00161047719486,6.29128082499353e-05,0.00970269867480639,"Down"
"DDX21",4775.3155843278,-0.4986261299696,0.119708087036965,-4.16535041459336,3.10874701826207e-05,0.00634411647896394,"Down"
"DDX3X",5490.63583307274,-0.570106479346002,0.186020530153052,-3.06475032017668,0.00217851782803124,0.0395079693590011,"Down"
"DDX3Y",1513.50084405913,-0.337982639039562,0.109942949944824,-3.07416382050128,0.00211093482406217,0.039151490094271,"Down"
"DGAT2",851.946604717911,-0.298635605862153,0.0943168422064267,-3.16630199735211,0.00154390414486125,0.0349669372376351,"Down"
"DIAPH2",290.566426519352,-0.470089820695326,0.14514045648586,-3.2388613903879,0.001200078794241,0.0314701229996594,"Down"
"DIS3L",1117.61630023108,-0.307479424850165,0.100251969881749,-3.06706616551126,0.00216171001393864,0.0394008012739719,"Down"
"DLG1",860.920659354758,-0.504228776983435,0.127785565382946,-3.94589776609252,7.95015321565962e-05,0.0107210564495641,"Down"
"DOCK1",877.907202661728,-0.57849814745516,0.196262011246371,-2.94758085775938,0.00320270982492581,0.0472680967603805,"Down"
"DUSP4",619.811617254871,-0.677735172912629,0.158425857862195,-4.27793279492384,1.88636949906369e-05,0.00493463226754126,"Down"
"DYNC2H1",315.53583080347,-0.50358270566311,0.141851850369663,-3.55006088641624,0.00038514206404556,0.0206587234767224,"Down"
"EARS2",1663.97177464384,-0.392854452198571,0.111045884884809,-3.53776686642722,0.000403526177705226,0.0206587234767224,"Down"
"EBF2",71.9971553169199,-0.91024769241145,0.29274702481933,-3.10933200080586,0.00187510886733784,0.0382868300643603,"Down"
"EDA",815.618766041856,-0.391753761122659,0.121013730011623,-3.23726705296194,0.00120680420647328,0.0315323644513346,"Down"
"EEF2",142014.003538366,-0.382267659426614,0.109529592750717,-3.49008564559016,0.000482865770624345,0.0225408895294416,"Down"
"EIF2A",2929.3518605067,-0.404503516779834,0.138401001081575,-2.92269213097249,0.00347019450659586,0.0480284443576091,"Down"
"ELP1",744.365870772314,-0.289222921780898,0.0949588016449654,-3.04577265899219,0.00232083243775151,0.0405711124069626,"Down"
"EMB",1392.00404666551,-0.286974093423324,0.0880961423269232,-3.25751032727822,0.00112394168579876,0.0308266598816775,"Down"
"ENTPD5",944.654817617759,-0.388676647540952,0.117778611241136,-3.30006139013805,0.000966636808699672,0.0290766920990994,"Down"
"EPC2",439.009680363733,-0.497609834144963,0.163409581322333,-3.04516926191375,0.00232549393909186,0.0405962958563904,"Down"
"EPM2AIP1",1980.45422429054,-0.284690406623916,0.0884785188934165,-3.21762174801842,0.00129258156095479,0.0321970316092375,"Down"
"ERCC6",518.291443761195,-0.453640994275479,0.134948796265087,-3.36157866413544,0.000774982783761895,0.0266229907014699,"Down"
"EXOC4",1240.8754966066,-0.537532829344686,0.101943987614622,-5.27282522414874,1.3433948531573e-07,0.000303620679124868,"Down"
"FADS1",2313.42726298143,-0.48420901403646,0.165232593067089,-2.93046913474182,0.00338450614311776,0.0477696701319779,"Down"
"FAM169A",234.149863067693,-0.941977397294207,0.271430843627515,-3.47041399092759,0.000519656740775532,0.0230625125377986,"Down"
"FARP1",1025.0036094841,-0.547751385498216,0.143984301967192,-3.80424378223554,0.000142238049791418,0.012800367374734,"Down"
"FASN",22876.0149103758,-0.423146848723336,0.142228945497945,-2.97511063758432,0.00292882894689911,0.0450598763218542,"Down"
"FASTKD2",604.233465811493,-0.593534142366668,0.15056706320301,-3.94199189212055,8.08077088788156e-05,0.0107210564495641,"Down"
"FBXO11",379.537993351321,-0.565516767348468,0.136950253150879,-4.1293590507309,3.63775932137832e-05,0.00674269389509593,"Down"
"FEM1A",131.512283507836,-0.635259832895707,0.206467975552391,-3.07679595925766,0.00209238473068897,0.039151490094271,"Down"
"FKBP4",7181.18630297596,-0.307512784878339,0.0965964307002513,-3.18347978956472,0.00145516271444348,0.0340908380164416,"Down"
"FKBP5",2712.39613882732,-0.553668754286592,0.178980104971617,-3.0934653568026,0.00197833649134263,0.0384861901059594,"Down"
"FKTN",775.984559571295,-0.31568216723273,0.0960947711716924,-3.28511284624115,0.00101941533893765,0.0290766920990994,"Down"
"FLII",2913.30971336043,-0.356086568020311,0.117275826487713,-3.03631684964179,0.00239487553757372,0.0406794355199295,"Down"
"FLNA",6483.80408905843,-0.421904328933019,0.135560144093282,-3.11230363286348,0.00185633464661843,0.0382868300643603,"Down"
"FOXO4",195.326058852175,-0.684197699650254,0.195534770835066,-3.49911014152759,0.00046681370717078,0.0222868180499262,"Down"
"GATD3B",317.574878817066,-0.509326919959935,0.167577660125115,-3.03934855982395,0.00237090368857636,0.0406794355199295,"Down"
"GCNT1",2309.74383453557,-0.39088417055537,0.124512759220312,-3.13931016389848,0.00169346099060333,0.0363970922812828,"Down"
"GDF11",686.379661946326,-0.356987623150688,0.110630978276056,-3.22683238197443,0.00125168761037711,0.0319304956561166,"Down"
"GEMIN4",1384.96924459128,-0.301248447256383,0.0884620465888002,-3.40539766908946,0.000660677690841006,0.0256220972780309,"Down"
"GEMIN5",459.918916479637,-0.483033735930275,0.158498881386062,-3.04755296508201,0.00230712863749901,0.0404530049145772,"Down"
"GLYATL1B",14.5895123606745,-1.96653804178516,0.572815181244623,-3.43311089889802,0.000596697980872327,0.0246514714438557,"Down"
"GPHN",416.395701126945,-0.487280121853781,0.163056546873806,-2.98841188039447,0.00280431353885528,0.0443482658014203,"Down"
"GPR27",22.5374288261321,-1.83755666699178,0.502298392022024,-3.65829693301349,0.000253896792260151,0.0173808486733365,"Down"
"GTF2I",1086.59480134515,-0.802166951874643,0.244210210022729,-3.28473961756138,0.00102076658860519,0.0290766920990994,"Down"
"HDLBP",14362.4258841414,-0.45905209424071,0.111630906473632,-4.11223117989408,3.91853618209388e-05,0.00713825594777109,"Down"
"HERC6",376.929770509847,-0.386934355852086,0.0951390961344113,-4.06703838457147,4.76144026070492e-05,0.00827876707449434,"Down"
"HIST1H2AC",1195.63415669466,-0.540691773231475,0.174058266101897,-3.10638377217283,0.00189390744606932,0.0382868300643603,"Down"
"HIST1H2BG",84.8155328900812,-1.36576402114454,0.425494594559861,-3.20982696045132,0.00132814900329055,0.0326952930419415,"Down"
"HIST1H2BK",1058.49279531429,-0.470437183273943,0.158855063961055,-2.96142390140787,0.00306220155808817,0.0460572654393118,"Down"
"HIST2H2BE",1960.92605368124,-0.608967304387538,0.147188363214064,-4.13733321772105,3.51365670369759e-05,0.00660987001394097,"Down"
"HIST2H2BF",86.9445337500503,-0.751259745528351,0.225582935145172,-3.33030397465518,0.000867512222104527,0.027611424362135,"Down"
"HLTF",3485.66286429462,-0.358253000105887,0.104847492811555,-3.41689620322906,0.000633394238699016,0.0250260218951799,"Down"
"HMGXB4",834.919816050896,-0.372920989028556,0.0996804815545817,-3.74116359805462,0.000183170234151058,0.0147049530652225,"Down"
"HR",23.713825542448,-1.02042862059442,0.34826911727284,-2.9300003071906,0.00338961668766248,0.0477882871714742,"Down"
